session_id,visitor_id,timestamp,visitor_session_number,visitor_returning,source_medium,campaign_name,session_goals,session_total_page_views,session_total_events,visitor_days_since_last_session,visitor_days_since_first_session,location_country_name
9541451953003964416,152f04d22a600d00,2021-01-13T16:19:49,11,"[1, 'Returning']",bing / ppc,your first loan,[],0,4,9.0,8,"[None, '']"
9561135125440124100,f34cd4ba34eb742f,2021-02-16T04:07:11,2,"[1, 'Returning']",banner / cpc,the best saving account,[],1,4,18.0,15,"['US', 'United States']"
9576830285386924032,160078a1e327c500,2021-01-25T23:03:18,6,"[1, 'Returning']",google / direct,,[],0,5,29.0,5,"['CN', 'China']"
9582903924554334963,3943dbd0a8395eba,2021-01-31T10:19:52,25,"[1, 'Returning']",video / cpv,your first loan,[],1,4,27.0,26,"['CN', 'China']"
9584637964771519298,89dd6bfd6cc59800,2021-01-13T14:48:12,1,"[1, 'Returning']",google / organic,,[4],8,24,11.0,3,"['FR', 'France']"
9592553568349925927,efcfe9996c20f938,2021-02-22T00:59:58,25,"[1, 'Returning']",,,[],1,4,18.0,19,"['BE', 'Belgium']"
9593540543417774012,77d2a109e71b4c00,2021-01-04T14:43:49,28,"[1, 'Returning']",,,[],4,14,13.0,4,"['US', 'United States']"
9621464736947438696,6266f08c188ff800,2021-03-04T22:16:03,3,"[1, 'Returning']",direct / direct,,[],1,34,4.0,14,"[None, '']"
9639027806788175914,53773890680c0c00,2021-01-26T15:55:58,28,"[1, 'Returning']",,,[],1,4,20.0,27,"['JP', 'Japan']"
9683104662424862691,848622938846b000,2021-02-24T23:16:17,26,"[1, 'Returning']",adwords / cpc,car loan,[],16,38,17.0,1,"['NL', 'Netherlands']"
9694355135529680812,46ba120d6f8f8000,2021-02-11T01:16:04,19,"[1, 'Returning']",video / cpv,your first loan,[],1,11,6.0,30,"['RO', 'Romania']"
9722020069119086592,40c1a71310f67400,2021-03-16T10:42:04,19,"[1, 'Returning']",google / direct,credit card promotion,[],0,7,17.0,21,"['US', 'United States']"
9740642582646987979,ff17e931f15c9ed0,2021-02-03T01:44:18,5,"[1, 'Returning']",,,[],20,47,16.0,18,"['EG', 'Egypt']"
9753059837558763689,fac441f2fedb5800,2021-03-27T23:11:19,20,"[1, 'Returning']",www.wsj.com / referral,,[],4,12,29.0,17,"[None, '']"
9770209914250518528,337041243acb2a00,2021-02-06T06:06:16,1,"[1, 'Returning']",google / cpc,,[],0,5,17.0,1,"['US', 'United States']"
9787260866939397603,23ff1c157cab3a00,2021-02-08T09:43:13,5,"[1, 'Returning']",,,"[2, 1]",10,27,1.0,11,"['BE', 'Belgium']"
9800196680755522577,407a45f0841bdc00,2021-01-28T10:50:35,30,"[1, 'Returning']",www.economist.com / referral,,[],1,4,24.0,6,"['EG', 'Egypt']"
9819060173415587590,843b49da3a374000,2021-02-06T16:44:17,20,"[1, 'Returning']",,,[],4,8,14.0,10,"['BY', 'Belarus']"
9820149113596718272,fb17ae6d9746c000,2021-01-02T06:24:42,29,"[1, 'Returning']",google / organic,,[],9,22,1.0,25,"[None, '']"
9829488226227630080,72afc8fcb5ff0000,2021-02-11T13:29:59,24,"[1, 'Returning']",direct / organic,,[],0,14,22.0,11,"['IT', 'Italy']"
9832069129370150134,facfb07b5efc5000,2021-01-14T06:40:07,1,"[1, 'Returning']",,,[],1,16,18.0,2,"['US', 'United States']"
9833298066049644544,be63d598a554671a,2021-01-07T11:03:57,26,"[1, 'Returning']",bing / referral,,[],1,17,30.0,10,"[None, '']"
9834143342218725467,31ba8296ddd4f000,2021-01-09T05:12:15,2,"[1, 'Returning']",banner / cpc,the best saving account,[],1,4,10.0,2,"['US', 'United States']"
9834354257197199360,f34cd4ba34eb742f,2021-03-03T18:25:53,28,"[1, 'Returning']",direct / organic,,[],0,2,17.0,11,"['US', 'United States']"
9837728243074123776,57b7349f87422c00,2021-02-02T02:53:04,18,"[1, 'Returning']",google / ppc,your first loan,[],0,1,26.0,27,"['US', 'United States']"
9843167574666223676,b554593f44a8bf41,2021-01-26T00:06:21,25,"[1, 'Returning']",credit_card / banner,credit card promotion,[],5,32,4.0,1,"['CN', 'China']"
9847820346532293649,22adb883f05d2400,2021-01-13T15:46:05,6,"[1, 'Returning']",www.economist.com / referral,,[],2,11,6.0,26,"['US', 'United States']"
9852089986369392049,3a9352fcb537e1d1,2021-03-22T01:47:31,9,"[1, 'Returning']",,,[],1,4,14.0,3,"['BR', 'Brazil']"
9856351239914825243,6aa5bf594e18e0d0,2021-02-11T16:11:43,3,"[1, 'Returning']",www.forbes.com / referral,,[],7,12,24.0,20,"['US', 'United States']"
9861504807676085058,1abf3fca4c030500,2021-02-26T07:42:31,17,"[1, 'Returning']",,,[],1,8,26.0,6,"['US', 'United States']"
9868883681951627264,599d8f38c94d0043,2021-03-18T19:08:00,7,"[1, 'Returning']",direct / referral,,[],0,6,7.0,1,"['US', 'United States']"
9884035597748102878,f02bf141799776a6,2021-03-07T23:22:08,20,"[1, 'Returning']",www.forbes.com / referral,,[],2,10,6.0,4,"['AU', 'Australia']"
9887071451761035264,1676fbed538dee50,2021-01-15T00:28:33,19,"[1, 'Returning']",google / referral,,[],0,7,30.0,15,"['GB', 'United Kingdom']"
9906371747298918400,7c79f8a882312e12,2021-02-01T09:55:37,1,"[1, 'Returning']",bing / organic,car loan,[],0,8,9.0,26,"['GB', 'United Kingdom']"
9935080156597040837,2aa75e71b5391049,2021-03-15T15:43:41,7,"[1, 'Returning']",www.wsj.com / referral,,[],11,14,27.0,23,"['US', 'United States']"
9943688688259360902,8915cb9a92d86000,2021-01-09T22:21:37,19,"[1, 'Returning']",bing / organic,,[],1,5,14.0,10,"[None, '']"
9953958222388588113,41a3909a8fcea000,2021-02-11T04:22:40,19,"[1, 'Returning']",google / organic,,[1],5,19,16.0,5,"[None, '']"
9966632638440094886,efb483addaceb55d,2021-01-16T11:59:16,22,"[1, 'Returning']",,,[],1,4,15.0,6,"[None, '']"
9969075971609735168,34fcecd8d0a0ce00,2021-01-05T08:11:37,13,"[1, 'Returning']",direct / cpc,,[],2,11,24.0,20,"['JP', 'Japan']"
9979230944607455991,11cc8a68524b6000,2021-01-05T04:45:43,7,"[1, 'Returning']",,,"[4, 2]",18,48,24.0,17,"['US', 'United States']"
9986477797849097913,7fc8b5e7cff81b42,2021-02-26T08:00:42,5,"[1, 'Returning']",banner / cpc,the best saving account,[],16,43,13.0,1,"['US', 'United States']"
9995504202328838144,01b05d50af16e793,2021-03-28T14:37:05,29,"[1, 'Returning']",direct / referral,credit card promotion,[],0,7,6.0,18,"[None, '']"
9998686956811500773,4ab0325efc43ec00,2021-02-28T06:17:44,21,"[1, 'Returning']",,,[13],14,28,20.0,29,"['US', 'United States']"
10006798012796416000,98961c0093727fed,2021-02-21T17:33:36,26,"[1, 'Returning']",bing / organic,,[],0,21,2.0,12,"[None, '']"
10010332830890231808,1672f576912c0100,2021-01-12T10:09:39,26,"[1, 'Returning']",google / cpc,,[],0,10,8.0,16,"['BE', 'Belgium']"
10017363781687802168,729e172c6c7efc00,2021-02-09T02:18:28,30,"[1, 'Returning']",,,"[11, 12]",15,33,15.0,15,"['JP', 'Japan']"
10029516063295464114,52ea639d57f54400,2021-02-20T02:51:50,3,"[1, 'Returning']",credit_card / banner,credit card promotion,[],1,4,0.0,24,"['CN', 'China']"
10038916391029434686,61b394606ba07d6c,2021-01-17T01:39:50,28,"[1, 'Returning']",bing / organic,,[4],5,17,11.0,27,"['CN', 'China']"
10063279359505945267,7192f6870b06c400,2021-03-03T02:23:02,7,"[1, 'Returning']",,,[],12,17,15.0,1,"['US', 'United States']"
10084422203161739472,5bfc631debca3c00,2021-02-11T11:50:29,21,"[1, 'Returning']",google / organic,,[],4,14,6.0,20,"['AT', 'Austria']"
10091173706882174438,43af1d99a7734c00,2021-02-24T07:47:06,14,"[1, 'Returning']",video / cpv,your first loan,[],5,15,15.0,18,"['US', 'United States']"
10098997069430886400,aa3677059d333000,2021-01-20T13:44:52,16,"[1, 'Returning']",bing / organic,the best saving account,[],0,1,5.0,15,"['US', 'United States']"
10100863434836359838,b79cea7870043898,2021-01-28T18:47:18,2,"[1, 'Returning']",banner / cpc,the best saving account,[2],9,28,12.0,12,"['US', 'United States']"
10115422530190266620,cf8c402f72a74f04,2021-03-07T15:56:10,2,"[1, 'Returning']",www.economist.com / referral,,[],1,4,2.0,11,"['CN', 'China']"
10123792904423484382,84b1b8b81d77e000,2021-03-27T06:04:08,3,"[1, 'Returning']",,,[],1,4,19.0,21,"['CN', 'China']"
10142290369014831104,0c8115c832f70655,2021-02-21T07:44:06,21,"[1, 'Returning']",direct / referral,,[],0,13,19.0,10,"['US', 'United States']"
10152507925500725670,64466f4ef7fc0c00,2021-03-03T02:39:37,14,"[1, 'Returning']",www.wsj.com / referral,,[],1,4,21.0,29,"[None, '']"
10153046972883077120,799c15dfd6f3a800,2021-01-03T16:06:50,17,"[1, 'Returning']",direct / organic,,[],0,2,15.0,10,"['US', 'United States']"
10180716880853223424,d5e97e8a898d8800,2021-01-12T02:57:43,29,"[1, 'Returning']",bing / referral,,[],0,7,23.0,14,"['US', 'United States']"
10212045962094751059,2f5d2942e264f400,2021-01-26T09:11:58,23,"[1, 'Returning']",,,[],1,4,2.0,24,"['US', 'United States']"
10217864303282576456,a605c4809fbc0ace,2021-02-06T09:53:53,8,"[1, 'Returning']",video / cpv,your first loan,[],1,4,25.0,10,"['RO', 'Romania']"
10229931266619283456,1a01909c6d048b00,2021-02-10T07:26:54,11,"[1, 'Returning']",bing / ppc,,[],0,8,19.0,12,"['CL', 'Chile']"
10236454445951381392,1b60dafae4539b00,2021-01-13T13:40:51,6,"[1, 'Returning']",www.forbes.com / referral,,[4],6,33,7.0,13,"[None, '']"
10251946738029279135,2f796c6e2c333a00,2021-02-17T12:42:43,27,"[1, 'Returning']",video / cpv,your first loan,[2],7,25,23.0,15,"['CN', 'China']"
10254997754603848506,848622938846b000,2021-01-15T12:52:24,24,"[1, 'Returning']",bing / organic,,[],1,4,19.0,2,"['NL', 'Netherlands']"
10261169973391949137,5e3b7a952e171400,2021-01-05T20:25:00,1,"[1, 'Returning']",www.economist.com / referral,,[],1,4,10.0,1,"[None, '']"
10264615881285986442,af3b292e27638000,2021-02-02T16:30:52,20,"[1, 'Returning']",www.economist.com / referral,,[],1,3,3.0,16,"[None, '']"
10267858556282666103,e081eee45eff1ffc,2021-02-16T05:07:59,16,"[1, 'Returning']",credit_card / banner,credit card promotion,[],9,19,10.0,11,"['NL', 'Netherlands']"
10278206141359370240,17ad593210759c00,2021-01-19T03:05:51,29,"[1, 'Returning']",direct / organic,,[],1,28,1.0,17,"['US', 'United States']"
10284283313130848475,bc6afa4f50a4014e,2021-03-03T11:54:02,2,"[1, 'Returning']",www.forbes.com / referral,,[],3,41,10.0,19,"['SG', 'Singapore']"
10286479011104726489,7e786ee3b2d20400,2021-03-10T13:21:37,13,"[1, 'Returning']",www.forbes.com / referral,,[],1,4,25.0,9,"['US', 'United States']"
10293077657473548288,f0e6b8da576f9d1d,2021-01-06T00:14:45,23,"[1, 'Returning']",google / cpc,,[],0,6,15.0,21,"[None, '']"
10297073641427922508,84cce2fec7491800,2021-02-25T15:39:59,19,"[1, 'Returning']",www.economist.com / referral,,[],8,21,19.0,9,"['GH', 'Ghana']"
10297922827614544050,12f58b2f60442c00,2021-03-07T02:15:03,20,"[1, 'Returning']",,,[],1,4,16.0,20,"['ZA', 'South Africa']"
10306289172599018030,90e4cc9869fa3542,2021-03-20T14:23:41,10,"[1, 'Returning']",bing / organic,,[],1,4,7.0,20,"['US', 'United States']"
10316832960109547694,7438343453c35000,2021-03-05T05:37:40,21,"[1, 'Returning']",video / cpv,your first loan,[],1,4,24.0,15,"[None, '']"
10326496753104326656,cc4a3bb27e027d5d,2021-02-18T18:54:32,18,"[1, 'Returning']",bing / ppc,,[],1,18,24.0,19,"['KR', 'South Korea']"
10337726839572812399,47ce5f7ed6340800,2021-01-05T01:33:22,28,"[1, 'Returning']",www.wsj.com / referral,,[],1,4,12.0,28,"['US', 'United States']"
10356697772537945079,e8c6e41b15c79014,2021-02-27T04:07:59,26,"[1, 'Returning']",credit_card / banner,credit card promotion,[4],10,31,9.0,9,"['KR', 'South Korea']"
10359598272719129211,871ce30734a70800,2021-03-16T15:57:21,28,"[1, 'Returning']",google / organic,,[],1,4,20.0,17,"['GB', 'United Kingdom']"
10375531890351995265,45b2ec2436d9b400,2021-02-23T18:07:04,24,"[1, 'Returning']",bing / organic,,[],13,25,29.0,10,"['ZA', 'South Africa']"
10404978653574508215,153bd1fff9ccec00,2021-01-27T02:59:16,7,"[1, 'Returning']",bing / organic,,[],1,5,5.0,26,"['AU', 'Australia']"
10419554818995580928,709880e7345f0800,2021-02-17T17:36:31,11,"[1, 'Returning']",direct / cpc,,[],0,15,11.0,5,"['RU', 'Russia']"
10422557339074772992,5b31687754b6e000,2021-03-03T09:22:11,17,"[1, 'Returning']",bing / direct,,[],0,16,7.0,11,"['US', 'United States']"
10424550127739738112,27fe8620285cf000,2021-01-14T05:44:44,5,"[1, 'Returning']",google / direct,,[],0,5,29.0,23,"['CN', 'China']"
10433416849067700224,e5dbc6a5ae87fa11,2021-02-26T13:20:50,30,"[1, 'Returning']",direct / referral,,[],0,5,6.0,7,"[None, '']"
10438636006044573394,4e65a62f7bc09800,2021-02-12T02:35:56,16,"[1, 'Returning']",www.wsj.com / referral,,[],13,23,23.0,5,"['VE', 'Venezuela']"
10440577447738464256,d3b985771e5e1000,2021-02-18T02:03:53,1,"[1, 'Returning']",bing / ppc,your first loan,[],0,10,15.0,15,"['SE', 'Sweden']"
10449990902384519168,3bbf5b63405c5c00,2021-02-23T04:36:20,9,"[1, 'Returning']",direct / cpc,,[],0,5,26.0,26,"['US', 'United States']"
10451065458738653638,2188465731942600,2021-01-06T22:05:43,22,"[1, 'Returning']",bing / organic,,[],1,6,20.0,21,"[None, '']"
10455541658584680645,4be98037a426c400,2021-03-29T14:22:26,15,"[1, 'Returning']",www.forbes.com / referral,,"[14, 3]",11,20,12.0,17,"['US', 'United States']"
10458046508606461952,2dbcd2948b8bce00,2021-03-04T16:20:09,16,"[1, 'Returning']",direct / direct,,[],0,7,21.0,30,"['IT', 'Italy']"
10487799661786712064,123890ad91d74600,2021-02-24T01:32:44,27,"[1, 'Returning']",google / referral,,[],0,10,8.0,17,"['US', 'United States']"
10495911989686213586,353db6c6e73dd000,2021-02-14T07:28:08,22,"[1, 'Returning']",adwords / cpc,car loan,[],6,15,15.0,26,"['BR', 'Brazil']"
10507490577650112836,7f377c6044a68c00,2021-01-19T15:41:08,11,"[1, 'Returning']",bing / organic,,[],1,4,11.0,7,"['CN', 'China']"
10517867774763777692,29adf03d984d513e,2021-02-26T02:21:22,10,"[1, 'Returning']",adwords / cpc,car loan,[],1,15,2.0,27,"['KR', 'South Korea']"
10525233778580213494,b0d7658862d0219d,2021-02-12T12:39:24,28,"[1, 'Returning']",www.forbes.com / referral,,[],7,31,23.0,1,"[None, '']"
10550916056398874624,5502821755158c00,2021-01-27T06:42:29,7,"[1, 'Returning']",direct / referral,,[],0,4,23.0,8,"['CN', 'China']"
10560031874632220668,40e13b55b6262800,2021-02-09T08:17:01,16,"[1, 'Returning']",video / cpv,your first loan,[4],22,38,5.0,3,"['AU', 'Australia']"
10568948664513236015,bb5e6a9252ac1971,2021-02-26T00:59:22,28,"[1, 'Returning']",www.economist.com / referral,,[],1,4,22.0,21,"['US', 'United States']"
10569562074901021467,4e6000f5ff35d800,2021-01-04T09:31:55,12,"[1, 'Returning']",google / organic,,[],15,24,18.0,7,"['KR', 'South Korea']"
10570845577049712640,659f6a8340783000,2021-03-01T11:31:33,1,"[1, 'Returning']",bing / organic,,[],0,9,15.0,8,"['CA', 'Canada']"
10596191056140287520,2c3277df202b1dd3,2021-03-01T03:00:59,16,"[1, 'Returning']",,,[13],8,16,20.0,3,"['CN', 'China']"
10599102796362227712,7bd08ed265a7c800,2021-02-07T08:57:28,25,"[1, 'Returning']",google / direct,,[],2,8,1.0,24,"['CA', 'Canada']"
10599205226650736265,7561b2629baea800,2021-01-21T22:14:14,19,"[1, 'Returning']",www.economist.com / referral,,[14],4,21,22.0,17,"['US', 'United States']"
10601016053243731968,d2252953e492e9cd,2021-02-21T05:32:48,27,"[1, 'Returning']",google / cpc,,[],1,14,22.0,30,"['DE', 'Germany']"
10609428292674041856,51c602997859a400,2021-01-28T04:33:48,24,"[1, 'Returning']",google / ppc,,[],3,12,4.0,9,"['US', 'United States']"
10615606966034323117,51b4f0258ada3c00,2021-03-01T09:10:19,13,"[1, 'Returning']",video / cpv,your first loan,[],6,36,9.0,27,"[None, '']"
10617207851386350535,31a97dd0e96d6600,2021-02-17T21:26:48,22,"[1, 'Returning']",video / cpv,your first loan,[],1,4,20.0,19,"[None, '']"
10673985434584808238,6c42adceeb8d4c00,2021-02-08T19:30:09,19,"[1, 'Returning']",adwords / cpc,car loan,[],6,48,16.0,5,"['US', 'United States']"
10700903591059500137,256a47d7e4386600,2021-03-04T13:16:02,30,"[1, 'Returning']",www.wsj.com / referral,,[],1,4,8.0,29,"['HK', 'Hong Kong']"
10701817277966906900,3addb8adc8e00800,2021-03-23T22:00:04,15,"[1, 'Returning']",banner / cpc,the best saving account,[],1,4,26.0,18,"[None, '']"
10702154017907321071,5ccba288863f4c00,2021-02-01T14:04:59,3,"[1, 'Returning']",direct / direct,,[],7,24,13.0,13,"['US', 'United States']"
10705431201037760512,262171e281d4aa00,2021-01-24T17:55:08,21,"[1, 'Returning']",bing / direct,,[],0,11,30.0,23,"['SG', 'Singapore']"
10710584378437252695,1385b9e412d04400,2021-01-15T06:21:59,8,"[1, 'Returning']",,,[],1,4,16.0,16,"['SL', 'Sierra Leone']"
10710591037104214016,39c560bcd2f28c00,2021-02-26T05:44:25,29,"[1, 'Returning']",direct / ppc,,[],0,9,18.0,19,"['US', 'United States']"
10727616306301931111,3cf167618e5a9e65,2021-02-07T04:27:29,23,"[1, 'Returning']",www.economist.com / referral,,[4],6,34,4.0,7,"[None, '']"
10736265437947486208,6b82624fc7158800,2021-01-20T09:39:39,21,"[1, 'Returning']",direct / cpc,,[],1,15,2.0,21,"['DE', 'Germany']"
10756993377485874721,84e5e1841885e800,2021-03-02T17:24:06,5,"[1, 'Returning']",www.forbes.com / referral,,[],1,4,27.0,13,"['RU', 'Russia']"
10759155714797701120,4d9a74aefcc85819,2021-03-05T11:47:36,9,"[1, 'Returning']",bing / organic,,[],0,6,24.0,20,"['US', 'United States']"
10772344363973617664,26aa478acf2a9400,2021-01-02T13:44:26,25,"[1, 'Returning']",direct / referral,,[],0,4,15.0,27,"['CA', 'Canada']"
10777773116927022336,13768e087864b300,2021-02-23T05:21:14,13,"[1, 'Returning']",google / organic,,[],10,29,3.0,22,"['CN', 'China']"
10778318991679857320,3ea8d15124ec0a00,2021-02-18T02:15:54,28,"[1, 'Returning']",,,[],2,4,4.0,25,"['US', 'United States']"
10787688366855636992,4d26fd13d90de000,2021-03-08T21:14:47,17,"[1, 'Returning']",direct / direct,,[],1,11,27.0,5,"['NL', 'Netherlands']"
10830282692729264381,bb0315a7805ab42a,2021-02-02T18:12:45,7,"[1, 'Returning']",video / cpv,your first loan,"[1, 2]",13,35,22.0,23,"['CH', 'Switzerland']"
10830722219994062848,7e87f30bc3c52557,2021-02-16T00:04:46,5,"[1, 'Returning']",bing / cpc,,[],2,3,7.0,19,"['CA', 'Canada']"
10830914361200531831,753fb327d0b22800,2021-01-23T15:35:11,7,"[1, 'Returning']",www.economist.com / referral,,[],6,30,25.0,22,"['CH', 'Switzerland']"
10839740205217718736,67dcc417899f7400,2021-02-07T20:57:55,29,"[1, 'Returning']",www.economist.com / referral,,[],3,10,20.0,11,"['CZ', 'Czechia']"
10842898479908700160,30022575449f5200,2021-02-26T21:52:12,25,"[1, 'Returning']",bing / organic,,[],0,3,6.0,6,"['JP', 'Japan']"
10859848702799284224,9c77733c14993800,2021-03-11T01:44:54,2,"[1, 'Returning']",google / referral,,[],1,21,1.0,23,"[None, '']"
10863545512005235818,4dd30583cf5a2d04,2021-02-21T23:19:19,1,"[1, 'Returning']",www.economist.com / referral,,[1],5,20,13.0,2,"[None, '']"
10867375249009749184,e263e420bfb335ff,2021-01-14T15:49:32,26,"[1, 'Returning']",www.wsj.com / referral,,[],12,38,28.0,8,"['US', 'United States']"
10867642177019650945,17f7a7fd12a50d00,2021-02-27T07:51:11,7,"[1, 'Returning']",www.economist.com / referral,,[],1,4,22.0,0,"['CA', 'Canada']"
10871801053785966592,b2c7cc0569ee4088,2021-01-18T15:39:20,3,"[1, 'Returning']",bing / direct,,[],0,5,19.0,3,"['DE', 'Germany']"
10878013642108382890,2fc44efcfeba0a00,2021-01-25T00:39:05,19,"[1, 'Returning']",adwords / cpc,car loan,[1],5,22,16.0,23,"['SV', 'El Salvador']"
10888552282687287296,79173dc170495400,2021-02-19T02:10:18,10,"[1, 'Returning']",direct / ppc,,[],1,32,10.0,6,"['CA', 'Canada']"
10904946610228847023,9c9479df43051229,2021-03-26T15:26:47,26,"[1, 'Returning']",,,[],1,4,16.0,17,"[None, '']"
10908807246258623203,360c8571e059f800,2021-03-02T19:31:49,19,"[1, 'Returning']",banner / cpc,the best saving account,[],1,4,27.0,6,"['US', 'United States']"
10919624244180336607,23ff1c157cab3a00,2021-03-25T02:54:54,28,"[1, 'Returning']",direct / direct,,[],1,4,14.0,3,"['BE', 'Belgium']"
10932062509717798518,5f2a5bec109a9800,2021-01-08T22:11:07,15,"[1, 'Returning']",www.wsj.com / referral,,[],1,4,8.0,2,"['CN', 'China']"
10941712685540619683,1da021195ad013a5,2021-02-09T11:57:25,1,"[1, 'Returning']",www.forbes.com / referral,,[],4,9,13.0,12,"['CN', 'China']"
10947495989378269184,703deea590ba2c00,2021-02-01T06:43:43,2,"[1, 'Returning']",direct / referral,,[],0,10,27.0,20,"['US', 'United States']"
10949314236673642496,504c678192d20033,2021-01-22T13:42:16,13,"[1, 'Returning']",direct / ppc,,[],0,14,16.0,9,"[None, '']"
10964919682950348932,73b93a163a1c3000,2021-01-04T22:57:24,6,"[1, 'Returning']",www.economist.com / referral,,[],1,5,24.0,10,"['EG', 'Egypt']"
10968431723531155456,c3cac300aa4a9ed7,2021-02-22T11:48:17,17,"[1, 'Returning']",bing / ppc,,[],1,13,4.0,14,"['IN', 'India']"
10976866458824001199,7683f36b37b69400,2021-02-05T09:14:47,27,"[1, 'Returning']",,,[13],12,37,9.0,24,"['US', 'United States']"
10979562456592226304,88cf4e83f9405000,2021-02-22T18:57:48,16,"[1, 'Returning']",google / referral,,[],1,9,29.0,18,"['RU', 'Russia']"
10982371905694924800,2112a61170bdf5eb,2021-01-21T19:34:30,16,"[1, 'Returning']",google / organic,your first loan,[],0,2,23.0,26,"['JP', 'Japan']"
10989278322011140391,435c06623784dc00,2021-02-22T11:50:46,10,"[1, 'Returning']",google / organic,,[],6,12,25.0,7,"['US', 'United States']"
10993351665318319129,1332ce4569d6b300,2021-01-18T18:57:53,8,"[1, 'Returning']",credit_card / banner,credit card promotion,[],4,9,16.0,1,"['CN', 'China']"
10997759107678490750,3bbf5b63405c5c00,2021-01-11T20:07:07,27,"[1, 'Returning']",www.wsj.com / referral,,[],1,4,0.0,23,"['US', 'United States']"
11003790580327140647,0f827efe8040eefa,2021-03-01T23:16:07,12,"[1, 'Returning']",google / organic,,[],1,19,15.0,7,"['FR', 'France']"
